0,0,30
0,0,69
-3.48258,-10.13902,69
3.34262,-11.4943,69
-1.37167,-18.3985,69
9.23932,-22.0159,69
-0.994552,-21.0039,69
-7.62537,-22.4161,69
9.57738,-15.112,69
21.9977,-9.45683,69
23.0333,0.329071,69
26.1297,5.95107,69
-1.3432,-9.85777,69
0.987129,-11.4234,69
-24.1595,-7.35867,69
-12.7299,-9.23877,69
-19.3307,-7.82372,69
-14.5854,-5.5229,69
-20.3182,1.21802,69
-31.0454,10.4036,69
4.84792,-3.00378,69
17.101,-2.44435,69
21.8163,-0.780457,69
1.66219,-2.58768,69
-17.0759,1.99942,69
-27.2139,7.13156,69
-6.1422,-3.59175,69
-11.0328,-4.80014,69
9.98793,-5.64186,69
5.08506,-5.26704,79
